CNPJ_Companhia;Nome_Companhia;Data_Referencia;Versao;Codigo_CVM;Categoria;Tipo;Data_Entrega;Tipo_Apresentacao;Motivo_Reapresentacao;Protocolo_Entrega;Link_Download,,,,,,
08.402.943/0001-52;GUARARAPES CONFECÇÕES SA;2024-05-01;1;4669;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-06-07;AP - Apresentação;;004669IPE010520240104545003-80;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1247708&numSequencia=772434&numVersao=1,,,,,,
08.402.943/0001-52;GUARARAPES CONFECÇÕES SA;2024-06-01;1;4669;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-07-08;AP - Apresentação;;004669IPE010620240104548104-40;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1257646&numSequencia=782372&numVersao=1,,,,,,
08.402.943/0001-52;GUARARAPES CONFECÇÕES SA;2024-07-01;1;4669;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-08;AP - Apresentação;;004669IPE010720240104551204-56;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1269161&numSequencia=793887&numVersao=1,,,,,,
08.402.943/0001-52;GUARARAPES CONFECÇÕES SA;2024-08-01;1;4669;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-09;AP - Apresentação;;004669IPE010820240104554404-84;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1280310&numSequencia=805036&numVersao=1,,,,,,
08.402.943/0001-52;GUARARAPES CONFECÇÕES SA;2024-09-01;1;4669;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-08;AP - Apresentação;;004669IPE010920240104557304-15;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289689&numSequencia=814415&numVersao=1,,,,,,
08.424.178/0001-71;TECBLU - TECELAGEM BLUMENAU S/A.;2024-01-01;1;11215;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-02-01;AP - Apresentação;;011215IPE010120240104532305-52;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1188423&numSequencia=713149&numVersao=1,,,,,,
08.424.178/0001-71;TECBLU - TECELAGEM BLUMENAU S/A.;2024-02-01;1;11215;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-01;AP - Apresentação;;011215IPE010220240104535206-03;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1201553&numSequencia=726279&numVersao=1,,,,,,
08.424.178/0001-71;TECBLU - TECELAGEM BLUMENAU S/A.;2024-03-01;1;11215;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-04-01;AP - Apresentação;;011215IPE010320240104538305-42;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1215860&numSequencia=740586&numVersao=1,,,,,,
08.424.178/0001-71;TECBLU - TECELAGEM BLUMENAU S/A.;2024-04-01;1;11215;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-02;AP - Apresentação;;011215IPE010420240104541405-53;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1231228&numSequencia=755954&numVersao=1,,,,,,
08.424.178/0001-71;TECBLU - TECELAGEM BLUMENAU S/A.;2024-05-01;1;11215;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-06-01;AP - Apresentação;;011215IPE010520240104544405-04;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1245016&numSequencia=769742&numVersao=1,,,,,,
08.424.178/0001-71;TECBLU - TECELAGEM BLUMENAU S/A.;2024-06-01;1;11215;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-07-01;AP - Apresentação;;011215IPE010620240104547405-06;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1255076&numSequencia=779802&numVersao=1,,,,,,
08.424.178/0001-71;TECBLU - TECELAGEM BLUMENAU S/A.;2024-07-01;1;11215;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-01;AP - Apresentação;;011215IPE010720240104550506-05;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1265225&numSequencia=789951&numVersao=1,,,,,,
08.424.178/0001-71;TECBLU - TECELAGEM BLUMENAU S/A.;2024-08-01;1;11215;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-02;AP - Apresentação;;011215IPE010820240104553706-53;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1277730&numSequencia=802456&numVersao=1,,,,,,
08.424.178/0001-71;TECBLU - TECELAGEM BLUMENAU S/A.;2024-09-01;1;11215;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-01;AP - Apresentação;;011215IPE010920240104556605-55;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1286725&numSequencia=811451&numVersao=1,,,,,,
08.424.178/0001-71;TECBLU - TECELAGEM BLUMENAU S/A.;2024-10-01;1;11215;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-11-01;AP - Apresentação;;011215IPE011020240104559706-00;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1297073&numSequencia=821799&numVersao=1,,,,,,
08.439.659/0001-50;CPFL ENERGIAS RENOVÁVEIS S.A.;2024-01-01;1;20540;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-02-09;AP - Apresentação;;020540IPE010120240104533103-62;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1192376&numSequencia=717102&numVersao=1,,,,,,
08.439.659/0001-50;CPFL ENERGIAS RENOVÁVEIS S.A.;2024-02-01;1;20540;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-08;AP - Apresentação;;020540IPE010220240104535902-73;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1205051&numSequencia=729777&numVersao=1,,,,,,
08.439.659/0001-50;CPFL ENERGIAS RENOVÁVEIS S.A.;2024-03-01;1;20540;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-04-10;AP - Apresentação;;020540IPE010320240104539207-51;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1220324&numSequencia=745050&numVersao=1,,,,,,
08.439.659/0001-50;CPFL ENERGIAS RENOVÁVEIS S.A.;2024-04-01;1;20540;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-10;AP - Apresentação;;020540IPE010420240104542203-37;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1236550&numSequencia=761276&numVersao=1,,,,,,
08.439.659/0001-50;CPFL ENERGIAS RENOVÁVEIS S.A.;2024-05-01;1;20540;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-06-10;AP - Apresentação;;020540IPE010520240104545301-32;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1248140&numSequencia=772866&numVersao=1,,,,,,
08.439.659/0001-50;CPFL ENERGIAS RENOVÁVEIS S.A.;2024-06-01;1;20540;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-07-05;AP - Apresentação;;020540IPE010620240104547801-64;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1257046&numSequencia=781772&numVersao=1,,,,,,
08.439.659/0001-50;CPFL ENERGIAS RENOVÁVEIS S.A.;2024-07-01;1;20540;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-09;AP - Apresentação;;020540IPE010720240104551302-72;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1269676&numSequencia=794402&numVersao=1,,,,,,
08.439.659/0001-50;CPFL ENERGIAS RENOVÁVEIS S.A.;2024-08-01;1;20540;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-10;AP - Apresentação;;020540IPE010820240104554501-98;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1280659&numSequencia=805385&numVersao=1,,,,,,
08.439.659/0001-50;CPFL ENERGIAS RENOVÁVEIS S.A.;2024-09-01;1;20540;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-09;AP - Apresentação;;020540IPE010920240104557406-72;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289889&numSequencia=814615&numVersao=1,,,,,,
08.439.659/0001-50;CPFL ENERGIAS RENOVÁVEIS S.A.;2024-10-01;1;20540;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-11-08;AP - Apresentação;;020540IPE011020240104560402-24;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1301008&numSequencia=825734&numVersao=1,,,,,,
08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA;2024-01-01;1;20648;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-02-09;AP - Apresentação;;020648IPE010120240104533103-34;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1192351&numSequencia=717077&numVersao=1,,,,,,
08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA;2024-02-01;1;20648;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-08;AP - Apresentação;;020648IPE010220240104535903-00;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1205122&numSequencia=729848&numVersao=1,,,,,,
08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA;2024-02-01;2;20648;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-05;RE - Reapresentação Espontânea;Inclusão de Movimentação de Administrador;020648IPE010220240204535903-00;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1279101&numSequencia=803827&numVersao=2,,,,,,
08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA;2024-03-01;1;20648;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-04-10;AP - Apresentação;;020648IPE010320240104539203-71;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1220516&numSequencia=745242&numVersao=1,,,,,,
08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA;2024-04-01;1;20648;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-10;AP - Apresentação;;020648IPE010420240104542202-62;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1236507&numSequencia=761233&numVersao=1,,,,,,
08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA;2024-05-01;1;20648;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-06-10;AP - Apresentação;;020648IPE010520240104545304-35;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1248529&numSequencia=773255&numVersao=1,,,,,,
08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA;2024-06-01;1;20648;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-07-10;AP - Apresentação;;020648IPE010620240104548303-76;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1258611&numSequencia=783337&numVersao=1,,,,,,
08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA;2024-07-01;1;20648;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-09;AP - Apresentação;;020648IPE010720240104551304-75;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1269929&numSequencia=794655&numVersao=1,,,,,,
08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA;2024-08-01;1;20648;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-10;AP - Apresentação;;020648IPE010820240104554503-93;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1280924&numSequencia=805650&numVersao=1,,,,,,
08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA;2024-08-01;2;20648;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-11;RE - Reapresentação Espontânea;Inclusão de movimentação de diretor Riberto Barbanera.;020648IPE010820240204554503-93;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1281253&numSequencia=805979&numVersao=2,,,,,,
08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA;2024-09-01;1;20648;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-10;AP - Apresentação;;020648IPE010920240104557504-38;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1290627&numSequencia=815353&numVersao=1,,,,,,
08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA;2024-10-01;1;20648;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-11-08;AP - Apresentação;;020648IPE011020240104560403-86;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1301258&numSequencia=825984&numVersao=1,,,,,,
08.534.605/0001-74;RENOVA ENERGIA S.A. -  EM RECUPERAÇÃO JUDICIAL;2024-01-01;2;21636;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-11;RE - Reapresentação Espontânea;Alteração conforme FR 19/1 -  destituição da Diretora Jurídica Sra. Emanuela Cabib.;021636IPE010120240204533106-60;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1206075&numSequencia=730801&numVersao=2,,,,,,
08.534.605/0001-74;RENOVA ENERGIA S.A. -  EM RECUPERAÇÃO JUDICIAL;2024-02-01;2;21636;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-12;RE - Reapresentação Espontânea;Ajuste Preço e Volume no Conselho Fiscal;021636IPE010220240204535904-28;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1206372&numSequencia=731098&numVersao=2,,,,,,
08.534.605/0001-74;RENOVA ENERGIA S.A. -  EM RECUPERAÇÃO JUDICIAL;2024-03-01;1;21636;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-04-05;AP - Apresentação;;021636IPE010320240104538702-31;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1218646&numSequencia=743372&numVersao=1,,,,,,
08.534.605/0001-74;RENOVA ENERGIA S.A. -  EM RECUPERAÇÃO JUDICIAL;2024-04-01;1;21636;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-06;AP - Apresentação;;021636IPE010420240104541801-11;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1232981&numSequencia=757707&numVersao=1,,,,,,
08.534.605/0001-74;RENOVA ENERGIA S.A. -  EM RECUPERAÇÃO JUDICIAL;2024-05-01;1;21636;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-06-06;AP - Apresentação;;021636IPE010520240104544907-60;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1247022&numSequencia=771748&numVersao=1,,,,,,
08.534.605/0001-74;RENOVA ENERGIA S.A. -  EM RECUPERAÇÃO JUDICIAL;2024-06-01;1;21636;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-07-10;AP - Apresentação;;021636IPE010620240104548306-48;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1258243&numSequencia=782969&numVersao=1,,,,,,
08.534.605/0001-74;RENOVA ENERGIA S.A. -  EM RECUPERAÇÃO JUDICIAL;2024-07-01;1;21636;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-08-08;AP - Apresentação;;021636IPE010720240104551201-44;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1268782&numSequencia=793508&numVersao=1,,,,,,
08.534.605/0001-74;RENOVA ENERGIA S.A. -  EM RECUPERAÇÃO JUDICIAL;2024-08-01;1;21636;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-09-10;AP - Apresentação;;021636IPE010820240104554506-12;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1280540&numSequencia=805266&numVersao=1,,,,,,
08.534.605/0001-74;RENOVA ENERGIA S.A. -  EM RECUPERAÇÃO JUDICIAL;2024-09-01;1;21636;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-10-08;AP - Apresentação;;021636IPE010920240104557301-53;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1289499&numSequencia=814225&numVersao=1,,,,,,
08.534.605/0001-74;RENOVA ENERGIA S.A. -  EM RECUPERAÇÃO JUDICIAL;2024-10-01;1;21636;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-11-08;AP - Apresentação;;021636IPE011020240104560406-88;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1300796&numSequencia=825522&numVersao=1,,,,,,
08.574.411/0001-00;PRÁTICA PRODUTOS S.A.;2024-01-01;1;24546;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-02-16;AP - Apresentação;;024546IPE010120240104533801-63;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1195783&numSequencia=720509&numVersao=1,,,,,,
08.574.411/0001-00;PRÁTICA PRODUTOS S.A.;2024-02-01;1;24546;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-03-12;AP - Apresentação;;024546IPE010220240104536301-09;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1206425&numSequencia=731151&numVersao=1,,,,,,
08.574.411/0001-00;PRÁTICA PRODUTOS S.A.;2024-03-01;1;24546;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-04-08;AP - Apresentação;;024546IPE010320240104539001-09;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1219212&numSequencia=743938&numVersao=1,,,,,,
08.574.411/0001-00;PRÁTICA PRODUTOS S.A.;2024-04-01;1;24546;Valores Mobiliários negociados e detidos (art. 11 da Instr. CVM nº 358);Posição Consolidada;2024-05-03;AP - Apresentação;;024546IPE010420240104541501-81;https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1232285&numSequencia=757011&numVersao=1,,,,,,
